timestamp,device_id,temp_c,vibration_g,pressure_psi,rpm,hours_running,failure_next_7d
2024-01-10 18:00:00,D01,52.81429839241888,0.5110016202618894,33.57945453576158,1490.9640642026598,625,0
2024-01-11 00:00:00,D01,68.7669079933002,0.5216812209616722,32.065009459389536,1560.676703857866,629,0
2024-01-11 06:00:00,D01,74.50120582123857,0.4783968912045528,31.976520026632205,1409.4594008236193,633,0
2024-01-11 12:00:00,D01,66.41980064470023,0.4252357143482882,31.379338055591703,1525.017040897387,634,0
2024-01-11 18:00:00,D01,69.36398763786252,0.44402587714958647,30.91271511547988,1464.237132579976,638,0
2024-01-12 00:00:00,D01,61.53485047932979,0.524602775490417,33.07046872065102,1425.7130610644006,641,0
2024-01-12 06:00:00,D01,54.52280027175,0.5779231788727289,27.723797405600948,1436.6469120532201,643,1
2024-01-12 12:00:00,D01,74.72447157660453,0.5455827504678437,27.204959517866108,1557.1002302085972,644,0
2024-01-12 18:00:00,D01,59.33056625043487,0.2697810704330395,35.2839866558199,1416.2049590312984,648,0
2024-01-13 00:00:00,D01,71.15047686306048,0.824236045123542,34.85445255346583,1544.77828200903,652,1
2024-01-13 06:00:00,D01,60.44055102225383,0.42618941321168125,24.197214637813655,1588.0174044553053,655,0
2024-01-13 12:00:00,D01,65.60363857960381,0.38549662187306344,23.05751747509752,1505.8652270968316,657,0
2024-01-13 18:00:00,D01,61.872383868098936,0.49852726123850194,22.04231106734293,1509.3012933417,661,0
2024-01-14 00:00:00,D01,58.84696290740032,0.5069226709515374,28.34816684141432,1498.8229294790988,662,0
2024-01-14 06:00:00,D01,62.2547844090953,0.3098412847444515,28.17245317096331,1509.1156880832032,666,0
2024-01-14 12:00:00,D01,66.15143278259865,0.48317029774474296,37.24009871997476,1456.5715126262146,669,0
2024-01-14 18:00:00,D01,81.92981794259464,0.39556873615706467,28.33653899348078,1459.0861543017932,671,0
2024-01-15 00:00:00,D01,71.04987278980457,0.525538415475082,25.998517964721117,1471.2749382079526,672,0
2024-01-15 06:00:00,D01,50.51171320175908,0.40464998964766,32.91927757204779,1516.8948567549417,673,0
2024-01-15 12:00:00,D01,69.77296265460409,0.6040979947060188,25.365841169320515,1580.1857898875924,677,1
2024-01-15 18:00:00,D01,54.164268320554626,0.4618599392811136,30.303068534109016,1447.2364531739038,681,0
2024-01-16 00:00:00,D01,70.43819428146229,0.5164263014010035,27.365347642109583,1485.02373219691,685,0
2024-01-16 06:00:00,D01,60.50747092635698,0.5486425215022102,42.56556078479101,1463.0796688646776,687,0
2024-01-16 12:00:00,D01,81.43067651859084,0.5712892767731935,31.357939267301457,1464.7167614372727,689,1
2024-01-16 18:00:00,D01,66.01813611194676,0.514556424237235,41.667713147149954,1508.6937418625403,693,0
2024-01-17 00:00:00,D01,67.9905969557347,0.37894120834219036,32.349010424950094,1468.734320156912,696,0
2024-01-17 06:00:00,D01,72.07838540334805,0.542214175340858,26.827988217571576,1498.2141471000664,697,0
2024-01-17 12:00:00,D01,72.86848512765971,0.44606013762204444,34.19663570051717,1482.5751055718245,699,0
2024-01-17 18:00:00,D01,59.31025172683315,0.3521544735176211,29.274811923264544,1424.6308849243833,700,0
2024-01-18 00:00:00,D01,68.80991867735032,0.37669294407601045,30.959388748213623,1463.3499532670583,702,0
2024-01-18 06:00:00,D01,54.75048262167143,0.56715493408949,31.857892712004666,1402.1787777028014,704,1
2024-01-18 12:00:00,D01,75.52011093846694,0.5842179208043069,33.81006955971235,1517.0657067017862,705,1
2024-01-18 18:00:00,D01,66.50743958855266,0.4884228852462412,40.39152754911448,1394.2765562570244,708,0
2024-01-19 00:00:00,D01,65.79098406035853,0.450695634388948,38.388324478942124,1458.4214305582086,712,0
2024-01-19 06:00:00,D01,67.80492505499548,0.5460670484698207,35.82239117662856,1432.441809362795,715,0
2024-01-19 12:00:00,D01,61.92084647228704,0.46512520165531646,32.06073254536613,1534.546704198704,719,0
2024-01-19 18:00:00,D01,50.55001051403002,0.3546893864093776,33.96020944866298,1481.7737376203158,722,0
2024-01-20 00:00:00,D01,66.96995964992718,0.4984785986017612,27.908896583832636,1592.619363784273,725,0
2024-01-20 06:00:00,D01,77.23541781691516,0.6532834148694585,30.287055658846768,1500.4657270810978,726,1
2024-01-20 12:00:00,D01,59.00853421908083,0.43808119143348906,21.549911256848603,1576.521575828336,729,0
2024-01-20 18:00:00,D01,84.13666575878908,0.4794211855698223,32.450362934908306,1492.136521790024,731,0
2024-01-21 00:00:00,D01,68.44966571108722,0.38826857852095686,29.644808471908387,1499.6024968678819,732,0
2024-01-21 06:00:00,D01,70.45506901281384,0.2927872304544976,33.44941405768563,1478.6387521825593,733,0
2024-01-21 12:00:00,D01,59.35772556695577,0.5749740326828869,21.814620325139305,1566.5016140271337,735,1
2024-01-21 18:00:00,D01,58.75666204652901,0.2513850322016755,29.128992755961605,1413.4012837270575,737,0
2024-01-22 00:00:00,D01,69.22718560338089,0.35623980170283753,34.59673257120586,1564.6369456501288,739,0
2024-01-22 06:00:00,D01,60.5074181845893,0.19304355985021496,32.28706473878185,1445.7946133795626,740,0
2024-01-22 12:00:00,D01,66.6965266451888,0.5373133266939163,34.368136938637825,1490.7175288969286,742,0
2024-01-22 18:00:00,D01,61.28122475882131,0.383344781477871,27.51381834319347,1564.2914978625415,745,0
2024-01-23 00:00:00,D01,87.89802933217672,0.3581330675225547,27.801390789096118,1458.0303677277989,747,0
2024-01-23 06:00:00,D01,52.47549445090003,0.38312085911479377,28.008823909842334,1421.1077588095811,751,0
2024-01-23 12:00:00,D01,46.87293482935781,0.4752105419386,34.85673755163394,1536.5261910006604,752,0
2024-01-23 18:00:00,D01,64.77211250842485,0.5038522201834248,35.90137582210001,1495.5539981076365,754,0
2024-01-24 00:00:00,D01,77.79440120721287,0.39204533084759935,23.434327354545612,1555.6936187082706,756,0
2024-01-24 06:00:00,D01,68.58666912010217,0.5622143172316949,33.0934154613807,1463.7812154015348,757,1
2024-01-24 12:00:00,D01,81.16233322933897,0.47020874416786457,30.434881458917797,1408.043826373126,759,0
2024-01-24 18:00:00,D01,57.51479300612087,0.3453383932302742,33.66586647419912,1475.1048917728228,763,0
2024-01-25 00:00:00,D01,50.65885829264378,0.5667305782479207,33.66157005989796,1450.5756731721724,765,1
2024-01-25 06:00:00,D01,78.7546324865362,0.42980628999308607,36.68536260157589,1459.533693472561,769,0
2024-01-25 12:00:00,D01,76.26579846552079,0.4555717093088849,26.898083763689225,1474.5452781035524,772,0
2024-01-25 18:00:00,D01,79.96793578770243,0.39997185695709203,37.74811539416541,1514.2605856345474,775,0
2024-01-26 00:00:00,D01,76.58424486849587,0.2630889474157584,26.083707436671126,1386.038391111995,778,0
2024-01-26 06:00:00,D01,69.60169002135515,0.6108228334594384,36.33035258021399,1482.8211950049188,780,1
2024-01-26 12:00:00,D01,75.81547376730082,0.472032951764463,31.926408706825317,1527.8202714848164,784,0
2024-01-26 18:00:00,D01,50.76839129528239,0.5595544167823283,33.87794033995823,1419.4205310138439,787,1
2024-01-27 00:00:00,D01,69.66598246096848,0.34497491742533426,29.430665413316532,1435.0393239055525,790,0
2024-01-27 06:00:00,D01,66.43702668084273,0.546331097267945,32.380240199481925,1505.647998776945,793,0
2024-01-27 12:00:00,D01,57.84500926711512,0.38306034673468414,24.82955565383738,1478.4233588043353,795,0
2024-01-27 18:00:00,D01,62.25338671643856,0.3570951975262118,28.873809082232217,1474.3195128248017,798,0
2024-01-28 00:00:00,D01,59.00274492007414,0.46036088713149204,31.43835975154585,1476.9515200233388,799,0
2024-01-28 06:00:00,D01,67.8150697762731,0.36143971669130104,32.11875740998873,1503.7817988340619,803,0
2024-01-28 12:00:00,D01,89.74141743400597,0.40789046959635045,28.867379086557282,1378.3934971879012,804,0
2024-01-28 18:00:00,D01,70.00218970407037,0.3605117066767396,34.35913495633198,1520.5532528335152,808,0
2024-01-29 00:00:00,D01,64.72082408519233,0.34340885199802723,23.96776839871214,1498.1731817933612,809,0
2024-01-29 06:00:00,D01,58.2891345949556,0.4965803560051799,37.94799890642374,1499.1668079348178,811,0
2024-01-29 12:00:00,D01,58.26775029547177,0.4038839715407829,33.09111366265548,1533.528206118554,815,0
2024-01-29 18:00:00,D01,79.4309881810773,0.3081971892396941,44.86662476055216,1456.799163555571,817,0
2024-01-30 00:00:00,D01,81.23124077269657,0.4928539004265357,26.81376922836772,1478.4830660958196,818,0
2024-01-30 06:00:00,D01,73.11454265194827,0.4100251013448007,24.923987402412425,1517.770056785521,821,0
2024-01-30 12:00:00,D01,66.27690931616213,0.4516994439117854,30.192885802865113,1476.075331630797,823,0
2024-01-30 18:00:00,D01,63.93761041044134,0.21116785427701407,35.98742102239157,1495.260203014273,826,0
2024-01-31 00:00:00,D01,60.23228669431667,0.5145020186406455,34.504585938121906,1439.1222377600725,827,0
2024-01-31 06:00:00,D01,68.85980166188284,0.6172741795955755,38.20985299004928,1483.7118415383584,828,1
2024-01-31 12:00:00,D01,60.35442996730425,0.33875822369519637,33.398786748933546,1350.952257777015,829,0
2024-01-31 18:00:00,D01,84.46980331447602,0.4655584229935131,30.932636815463333,1494.9253981194222,831,0
2024-02-01 00:00:00,D01,65.33920201352683,0.31786127608182413,28.740819460989204,1490.3699335658207,833,0
2024-02-01 06:00:00,D01,86.6704400175138,0.24446896702099485,24.998922244932324,1499.483123211657,837,0
2024-02-01 12:00:00,D01,59.980313211036155,0.5149880055216058,37.53164552414221,1526.5819074650667,840,0
2024-02-01 18:00:00,D01,89.89878272218324,0.3785214482448986,30.93396436547418,1495.976670286536,841,0
2024-02-02 00:00:00,D01,69.71145873371309,0.37856437738648774,32.4329489373645,1480.216138230396,843,0
2024-02-02 06:00:00,D01,71.31916892218845,0.5085980087233185,34.580623642888455,1511.7746820724587,844,1
2024-02-02 12:00:00,D01,71.43483152963778,0.5424549887661297,20.959467241630612,1506.0389212336713,845,0
2024-02-02 18:00:00,D01,83.09292494729621,0.5214529146709432,40.86188993488798,1468.0813304911526,849,0
2024-02-03 00:00:00,D01,47.29208078974145,0.40381154765393895,32.09209189594776,1571.8218656137642,850,0
2024-02-03 06:00:00,D01,53.894988409306315,0.2776218305029906,28.264460555298687,1490.7459649326129,854,0
2024-02-03 12:00:00,D01,57.15184058082015,0.4676570221804996,32.82597190060289,1516.446833723482,858,0
2024-02-03 18:00:00,D01,57.18121104955936,0.4902233932956919,31.936279247558158,1540.7197607924556,860,0
2024-02-04 00:00:00,D01,67.81866255058495,0.46378495468810343,29.70319550229878,1445.5077815267605,861,0
2024-02-04 06:00:00,D01,61.031409673273785,0.47774738421111645,35.29352562854877,1442.5421191457438,862,0
2024-02-04 12:00:00,D01,62.52473266227045,0.5218767645165967,38.434874819247966,1465.768122087718,863,0
2024-02-04 18:00:00,D01,40.270687586156555,0.4004090720612787,38.65219281634542,1587.9658603124901,865,0
2024-02-05 00:00:00,D01,58.26210800896427,0.3144974257269281,23.106398755478608,1562.802215574459,868,0
2024-02-05 06:00:00,D01,74.13688575956651,0.2888464512237611,30.655829116024123,1466.006785619229,872,0
2024-02-05 12:00:00,D01,83.82163618536079,0.4979903579642486,33.08430518491469,1510.1058332656737,874,0
2024-02-05 18:00:00,D01,59.973521946946846,0.5691478128740793,28.862905578112613,1463.2305378534377,878,1
2024-02-06 00:00:00,D01,66.55724912288694,0.5483820479051646,23.537676851425903,1564.4775159730307,879,0
2024-02-06 06:00:00,D01,58.03497041342413,0.5050404192302839,34.37659430106153,1553.9419310545386,882,0
2024-02-06 12:00:00,D01,74.52246489030269,0.20688915866025676,30.850602142768068,1519.4070006740335,884,1
2024-02-06 18:00:00,D01,74.40527250251556,0.4351137240560957,29.782600537573558,1492.1327979722516,887,0
2024-02-07 00:00:00,D01,63.54256935914056,0.4116905390833028,18.515566785292144,1485.2852566741094,891,0
2024-02-07 06:00:00,D01,76.38826145111929,0.36914129322653455,27.46548252929123,1451.9683882348409,893,0
2024-02-07 12:00:00,D01,55.828078294546096,0.4906298269228821,28.004447145873673,1479.7732170975153,894,0
2024-02-07 18:00:00,D01,60.216860770726996,0.34790711158408183,27.645676761768357,1407.4019410174958,897,0
2024-02-08 00:00:00,D01,67.98084760767856,0.4245268548656756,29.131689965598817,1460.6570529379803,898,0
2024-02-08 06:00:00,D01,76.86105526769656,0.39950466423441033,23.746321402757193,1523.0471130723038,901,0
2024-02-08 12:00:00,D01,79.88582269040288,0.17302776035313255,21.608116725405285,1425.9679961156214,903,0
2024-02-08 18:00:00,D01,62.43467910055924,0.46279252227021467,29.161404826121547,1476.9238951657642,906,0
2024-02-09 00:00:00,D01,51.924883052821784,0.3611812272989823,26.447120772670857,1575.613522171181,909,0
2024-02-09 06:00:00,D01,63.43182972074268,0.5413915542360088,23.88738184901124,1505.0494176138566,912,0
2024-02-09 12:00:00,D01,66.98745777637335,0.42592838145934897,34.50238759710316,1435.3370639677503,915,0
2024-02-09 18:00:00,D01,74.61965085060156,0.501302839949705,32.06500253247563,1491.0784310312727,917,0
2024-02-10 00:00:00,D01,62.3903383418092,0.5548958763944947,26.594683362000513,1518.7967803472131,920,1
2024-02-10 06:00:00,D01,59.96563745097237,0.413250668933348,38.815765510533524,1526.4959779264832,921,0
2024-02-10 12:00:00,D01,49.302208279316,0.6154315894843417,25.792493845254388,1447.1847295472578,923,1
2024-02-10 18:00:00,D01,62.70669001680198,0.4292802923187287,29.622347279178253,1538.7843472531742,927,0
2024-02-11 00:00:00,D01,45.18070592116278,0.6086085328870736,33.055087336013095,1483.1643444064803,929,1
2024-02-11 06:00:00,D01,62.44967672353276,0.4647102195163356,33.4223629458477,1489.9275757675446,932,1
2024-02-11 12:00:00,D01,62.642849271134295,0.5735673168045415,42.77619769216537,1521.6128642206886,935,1
2024-02-11 18:00:00,D01,72.17389809720325,0.3189458964179089,26.777526268000607,1476.8802640056078,936,0
2024-02-12 00:00:00,D01,60.60240319690639,0.36113242351783853,32.97922627548841,1439.0813611192484,938,0
2024-02-12 06:00:00,D01,64.51303575887779,0.37103870438672587,41.054751331659716,1486.9575619667432,939,0
2024-02-12 12:00:00,D01,82.20533445165877,0.5960123595841837,26.981210542183145,1513.514819479116,940,1
2024-02-12 18:00:00,D01,62.76734710703944,0.5532694863470617,29.906475795967754,1560.7463904162832,942,1
2024-02-13 00:00:00,D01,71.17659020469122,0.36638851474272327,32.93383382238539,1450.2308533823339,944,0
2024-02-13 06:00:00,D01,74.24415388257461,0.4265015179237229,35.74017362980862,1563.0485815282145,946,0
2024-02-13 12:00:00,D01,86.81314656765142,0.40850753220934405,32.47660403473859,1496.9518398274483,947,0
2024-02-13 18:00:00,D01,68.97760250918397,0.26700879538684774,33.41779035305456,1473.9691991917593,948,0
2024-02-14 00:00:00,D01,91.60084538268795,0.42935690608560484,37.74636663142838,1452.8411787437055,949,0
2024-02-14 06:00:00,D01,53.31978488356932,0.3060483133419182,40.27489187868292,1452.7860434705053,953,0
2024-02-14 12:00:00,D01,50.42047682323332,0.39892476003973804,34.49868810056055,1514.6297554685275,957,0
2024-02-14 18:00:00,D01,62.92214383320188,0.37307305386044953,35.318686069440105,1538.5070730214309,958,0
2024-02-15 00:00:00,D01,67.77701000933254,0.3054284601870597,33.90098925502981,1518.5292872641912,959,0
2024-02-15 06:00:00,D01,74.04803178733805,0.5319882306534239,32.19870847955214,1488.567423948811,961,0
2024-02-15 12:00:00,D01,50.73448138302253,0.43317240532429135,36.0924236731927,1494.6923827123,963,0
2024-02-15 18:00:00,D01,69.5752624383722,0.38023595428145196,31.03610106380696,1480.2981642016634,966,0
2024-02-16 00:00:00,D01,65.60444846143345,0.5071129657953323,32.14159188065231,1489.4878069747872,968,0
2024-02-16 06:00:00,D01,87.91066005559718,0.4729696591105929,25.62965507523338,1558.7020230501385,972,0
2024-02-16 12:00:00,D01,55.57515125772861,0.5667555789818863,30.694863733766024,1494.7492360409844,975,1
2024-02-16 18:00:00,D01,67.75421075300113,0.5778220082024881,38.150806567285734,1529.8030525579761,976,1
2024-02-17 00:00:00,D01,68.67050265869258,0.5279259756204135,32.41141994637712,1541.2740187532675,980,0
2024-02-17 06:00:00,D01,91.97704643234384,0.37392580165106715,28.611454971874775,1411.9377562705677,982,0
2024-02-17 12:00:00,D01,49.18179674866771,0.26310299605865506,27.636846863144946,1527.6828970990177,985,0
2024-02-17 18:00:00,D01,47.38651096323177,0.4089890383971495,34.27281741149828,1525.201913532458,986,0
2024-02-18 00:00:00,D01,65.65315112613219,0.4623843693117219,39.75250246407038,1438.0822979630605,990,0
2024-02-18 06:00:00,D01,71.63078873972572,0.2857101618663377,36.15771378854641,1498.3806344114032,992,0
2024-02-18 12:00:00,D01,77.67102914383636,0.6010737518368414,24.150198311713286,1491.6981482036783,994,1
2024-02-18 18:00:00,D01,61.84132658588215,0.42855792037810614,34.57636426493383,1547.7090981275535,997,0
2024-02-19 00:00:00,D01,80.20504247989855,0.3818882666831222,27.838222134478855,1511.5707778193203,1001,1
2024-02-19 06:00:00,D01,88.35674686984474,0.3723690477785302,20.77166400503082,1444.0814406453608,1004,0
2024-02-19 12:00:00,D01,71.43499102789342,0.5473238614486169,27.74721770668902,1493.2367649319065,1008,0
2024-02-19 18:00:00,D01,63.64543277795306,0.44917578814517317,34.75533872737954,1489.9438803961473,1012,0
2024-02-20 00:00:00,D01,60.823887009638284,0.46134169122195967,31.91788551963624,1547.419663672404,1016,0
2024-02-20 06:00:00,D01,75.07494768417256,0.4425523510348398,41.32501616998737,1529.0241219135612,1020,0
2024-02-20 12:00:00,D01,49.60603732335944,0.48521775132282385,33.20011368842523,1503.277716018863,1024,0
2024-02-20 18:00:00,D01,59.62146903270559,0.39154833794572413,29.67746537248756,1440.4834515901641,1025,0
2024-02-21 00:00:00,D01,76.66674689589154,0.5558924551026371,38.91079495518763,1520.4354943794822,1028,1
2024-02-21 06:00:00,D01,76.40205928223662,0.4294875587002296,33.148139650818266,1480.3764322447453,1030,0
2024-02-21 12:00:00,D01,70.18252554786001,0.47900409898191354,30.871431762153335,1488.1707375589206,1034,0
2024-02-21 18:00:00,D01,63.51737099214884,0.37947386635111324,27.04409845194975,1495.7203638480846,1036,0
2024-02-22 00:00:00,D01,72.45484181141076,0.6552883683886158,30.461108825234994,1498.957516383197,1038,1
2024-02-22 06:00:00,D01,65.535796292586,0.4059714225447224,30.244296530895806,1543.3694214169357,1041,0
2024-02-22 12:00:00,D01,67.75545829890508,0.47981413089581243,31.068138028184542,1467.7667088346477,1042,0
2024-02-22 18:00:00,D01,73.51902618032699,0.5366528038617764,28.52289185055012,1485.9214951228737,1046,0
2024-02-23 00:00:00,D01,60.410781527284115,0.4766840835645219,39.827620146171704,1484.7124869463505,1048,0
2024-02-23 06:00:00,D01,72.7829941119204,0.43415994298665217,38.49329867082168,1493.3839934863302,1051,0
2024-02-23 12:00:00,D01,77.21853189426848,0.5700172785272911,30.887936107722172,1430.652068563328,1052,1
2024-02-23 18:00:00,D01,47.532275655285986,0.38229595480705925,37.817427290156296,1441.5333902948864,1054,0
2024-02-24 00:00:00,D01,53.48460575809556,0.5833393564653958,31.589244108037157,1543.8647915794063,1058,1
2024-02-24 06:00:00,D01,61.81079880751454,0.39078556975958584,40.13259735849841,1363.9352506717398,1061,0
2024-02-24 12:00:00,D01,56.556312224569474,0.4712874723489678,38.24600883743767,1512.570228350975,1062,0
2024-02-24 18:00:00,D01,51.73874467330703,0.49957940511921545,24.566146086498318,1503.8213036524542,1066,1
2024-02-25 00:00:00,D01,67.2810441491079,0.3708577303105817,36.20321774494362,1455.3688010348806,1069,0
2024-02-25 06:00:00,D01,85.62822634045459,0.4004568698721192,33.64247685064908,1484.3858260964787,1071,0
2024-02-25 12:00:00,D01,76.2352152246566,0.3296000014517303,33.86065695546581,1511.9436081965919,1075,0
2024-02-25 18:00:00,D01,75.39848103529688,0.5235642505251967,30.383218938568955,1490.3801775907175,1077,0
2024-02-26 00:00:00,D01,81.0339830176715,0.526699125115637,30.89517913085168,1489.3442919497265,1081,0
2024-02-26 06:00:00,D01,66.62502733249475,0.36091549542553547,29.644459138486503,1541.7562137608645,1084,1
2024-02-26 12:00:00,D01,67.95410284996633,0.33269961831645967,36.94441368654509,1519.16549033273,1086,0
2024-02-26 18:00:00,D01,67.01764072987625,0.41155971463327523,33.05283988814293,1532.0148124626623,1087,0
2024-02-27 00:00:00,D01,66.59630369920174,0.3742692182875124,35.49111656806795,1507.6742692710875,1089,0
2024-02-27 06:00:00,D01,78.65197251623698,0.49489881693090293,30.322939281529045,1608.6696957558568,1092,0
2024-02-27 12:00:00,D01,67.14533366215464,0.533977443157953,31.010234367158347,1553.8639113365593,1095,0
2024-02-27 18:00:00,D01,82.85648301419165,0.39293335163868515,40.66107626242824,1541.7541410517981,1096,0
2024-02-28 00:00:00,D01,62.7965269180568,0.48137949069826147,34.6141774401775,1459.314999803071,1099,0
2024-02-28 06:00:00,D01,71.05991109959534,0.23922176171211912,27.783134227303094,1487.322522597627,1102,1
2024-02-28 12:00:00,D01,60.977442838058764,0.46012239309610914,37.455230510823334,1482.4633285459652,1105,0
2024-02-28 18:00:00,D01,77.31252790397738,0.4114881465406281,38.92221055842823,1525.872787465852,1107,0
2024-02-29 00:00:00,D01,68.24451818559972,0.5436727263192853,40.419638457289345,1465.055786856553,1111,1
2024-02-29 06:00:00,D01,81.09725798448429,0.6030132353468636,34.998919279823646,1544.6773387251353,1114,1
2024-02-29 12:00:00,D01,74.00498241765973,0.4568903565007382,34.66429946406729,1425.3095883103372,1118,0
2024-02-29 18:00:00,D01,61.10460556308496,0.501218529392328,29.61849679515586,1557.4156350716903,1120,0
2024-03-01 00:00:00,D01,60.4969484615458,0.37180055926426464,31.872229645042772,1546.6364509629682,1122,0
2024-03-01 06:00:00,D01,64.00060151409632,0.3542105467490888,39.711279730242495,1578.2248544180804,1126,0
2024-03-01 12:00:00,D01,54.44431951894283,0.47088523027762447,33.87140027788653,1483.6577611434905,1128,0
2024-03-01 18:00:00,D01,83.16765480314388,0.592724052065474,24.96857685708359,1460.36860025469,1131,1
2024-03-02 00:00:00,D01,66.76821891060256,0.3106636736392129,36.9813340972357,1463.3121708419344,1132,0
2024-03-02 06:00:00,D01,87.89750287809187,0.31297089942075423,25.517491162595853,1412.3702249580592,1135,0
2024-03-02 12:00:00,D01,74.47079009985035,0.5612129875467579,38.07254642652674,1483.5238694876048,1139,1
2024-03-02 18:00:00,D01,76.94783711639914,0.422842049201083,39.92001802781848,1603.3895847498034,1143,0
2024-03-03 00:00:00,D01,65.28398740585936,0.43524067240708564,35.6381477181849,1490.597294290365,1144,0
2024-03-03 06:00:00,D01,53.62658354552954,0.5018877932474283,32.95468875386658,1443.2718383793108,1148,0
2024-03-03 12:00:00,D01,67.39342593621264,0.4842163852402033,31.33210079347392,1542.2933170933902,1151,0
2024-03-03 18:00:00,D01,44.78444058611183,0.4682622488032654,26.67218137567487,1492.5902887290338,1153,0
2024-03-04 00:00:00,D01,77.08182816737516,0.33497230334551675,35.063869525312846,1435.3292218413171,1155,0
2024-03-04 06:00:00,D01,71.99994207924837,0.3579555876371208,29.707815299065413,1458.3081745500774,1158,0
2024-03-04 12:00:00,D01,71.47215938057003,0.3472469155384662,31.8455618221421,1588.1703633591053,1159,0
2024-03-04 18:00:00,D01,67.83771134623042,0.4556398580177216,29.98982594827388,1501.951521273127,1160,0
2024-03-05 00:00:00,D01,77.05525932957984,0.5576659266141079,35.19365111014592,1430.8497543634758,1161,1
2024-03-05 06:00:00,D01,74.39184867716313,0.6205001645407604,27.049868818468692,1465.99963045023,1165,1
